segment_name,time_second,bitrate_kbps,resolution
ai_seg_35_480p.mp4,1,605.41,480p
ai_seg_35_720p.mp4,1,525.15,720p
ai_seg_35_720p.mp4,1,1046.58,720p
ai_seg_36_1080p.mp4,0,1063.27,1080p
ai_seg_36_1080p.mp4,0,2133.32,1080p
ai_seg_36_360p.mp4,0,222.31,360p
ai_seg_36_360p.mp4,0,397.33,360p
ai_seg_36_480p.mp4,0,347.06,480p
ai_seg_36_480p.mp4,0,662.02,480p
ai_seg_36_720p.mp4,0,590.46,720p
ai_seg_36_720p.mp4,0,1207.06,720p
ai_seg_36_1080p.mp4,1,1512.7,1080p
ai_seg_36_1080p.mp4,1,2509.06,1080p
ai_seg_36_360p.mp4,1,298.21,360p
ai_seg_36_360p.mp4,1,484.4,360p
ai_seg_36_480p.mp4,1,474.56,480p
ai_seg_36_480p.mp4,1,739.29,480p
ai_seg_36_720p.mp4,1,814.3,720p
ai_seg_36_720p.mp4,1,1322.79,720p
ai_seg_37_1080p.mp4,0,1764.28,1080p
ai_seg_37_1080p.mp4,0,3283.14,1080p
ai_seg_37_360p.mp4,0,329.69,360p
ai_seg_37_360p.mp4,0,712.32,360p
ai_seg_37_480p.mp4,0,505.07,480p
ai_seg_37_480p.mp4,0,1073.76,480p
ai_seg_37_720p.mp4,0,930.14,720p
ai_seg_37_720p.mp4,0,1834.62,720p
ai_seg_37_1080p.mp4,1,1305.32,1080p
ai_seg_37_1080p.mp4,1,2215.84,1080p
ai_seg_37_360p.mp4,1,217.79,360p
ai_seg_37_360p.mp4,1,422.95,360p
ai_seg_37_480p.mp4,1,349.78,480p
ai_seg_37_480p.mp4,1,654.92,480p
ai_seg_37_720p.mp4,1,710.92,720p
ai_seg_37_720p.mp4,1,1227.18,720p
ai_seg_38_1080p.mp4,0,1248.42,1080p
ai_seg_38_1080p.mp4,0,1972.82,1080p
ai_seg_38_360p.mp4,0,236.52,360p
ai_seg_38_360p.mp4,0,426.9,360p
ai_seg_38_480p.mp4,0,360.04,480p
ai_seg_38_480p.mp4,0,623.1,480p
ai_seg_38_720p.mp4,0,713.71,720p
ai_seg_38_720p.mp4,0,1128.78,720p
ai_seg_38_1080p.mp4,1,1386.66,1080p
ai_seg_38_1080p.mp4,1,2313.43,1080p
ai_seg_38_360p.mp4,1,245.31,360p
ai_seg_38_360p.mp4,1,402.9,360p
ai_seg_38_480p.mp4,1,383.7,480p
ai_seg_38_480p.mp4,1,655.06,480p
ai_seg_38_720p.mp4,1,701.24,720p
ai_seg_38_720p.mp4,1,1151.89,720p
ai_seg_39_1080p.mp4,0,1370.21,1080p
ai_seg_39_1080p.mp4,0,2508.02,1080p
ai_seg_39_360p.mp4,0,246.14,360p
ai_seg_39_360p.mp4,0,472.05,360p
ai_seg_39_480p.mp4,0,375.6,480p
ai_seg_39_480p.mp4,0,702.3,480p
ai_seg_39_720p.mp4,0,694.19,720p
ai_seg_39_720p.mp4,0,1297.25,720p
ai_seg_39_1080p.mp4,1,1364.88,1080p
ai_seg_39_1080p.mp4,1,2449.24,1080p
ai_seg_39_360p.mp4,1,225.8,360p
ai_seg_39_360p.mp4,1,416.18,360p
ai_seg_39_480p.mp4,1,351.72,480p
ai_seg_39_480p.mp4,1,665.49,480p
ai_seg_39_720p.mp4,1,689.11,720p
ai_seg_39_720p.mp4,1,1177.74,720p
ai_seg_40_1080p.mp4,0,1720.98,1080p
ai_seg_40_1080p.mp4,0,2816.06,1080p
ai_seg_40_360p.mp4,0,323.58,360p
ai_seg_40_360p.mp4,0,561.86,360p
ai_seg_40_480p.mp4,0,487.18,480p
ai_seg_40_480p.mp4,0,832.0,480p
ai_seg_40_720p.mp4,0,925.73,720p
ai_seg_40_720p.mp4,0,1525.82,720p
ai_seg_40_1080p.mp4,1,1227.2,1080p
ai_seg_40_1080p.mp4,1,2026.69,1080p
ai_seg_40_360p.mp4,1,209.21,360p
ai_seg_40_360p.mp4,1,330.44,360p
ai_seg_40_480p.mp4,1,330.12,480p
ai_seg_40_480p.mp4,1,552.63,480p
ai_seg_40_720p.mp4,1,605.48,720p
ai_seg_40_720p.mp4,1,1023.54,720p
ai_seg_41_1080p.mp4,0,1203.2,1080p
ai_seg_41_1080p.mp4,0,2411.31,1080p
ai_seg_41_360p.mp4,0,208.94,360p
ai_seg_41_360p.mp4,0,450.59,360p
ai_seg_41_480p.mp4,0,326.36,480p
ai_seg_41_480p.mp4,0,669.21,480p
ai_seg_41_720p.mp4,0,606.23,720p
ai_seg_41_720p.mp4,0,1216.6,720p
ai_seg_41_1080p.mp4,1,1613.74,1080p
ai_seg_41_1080p.mp4,1,2733.51,1080p
ai_seg_41_360p.mp4,1,284.97,360p
ai_seg_41_360p.mp4,1,526.56,360p
ai_seg_41_480p.mp4,1,447.95,480p
ai_seg_41_480p.mp4,1,805.82,480p
ai_seg_41_720p.mp4,1,840.77,720p
ai_seg_41_720p.mp4,1,1426.7,720p
ai_seg_42_1080p.mp4,0,1218.03,1080p
ai_seg_42_1080p.mp4,0,2413.48,1080p
ai_seg_42_360p.mp4,0,202.96,360p
ai_seg_42_360p.mp4,0,433.67,360p
ai_seg_42_480p.mp4,0,324.71,480p
ai_seg_42_480p.mp4,0,671.64,480p
ai_seg_42_720p.mp4,0,631.37,720p
ai_seg_42_720p.mp4,0,1188.62,720p
ai_seg_42_1080p.mp4,1,1255.64,1080p
ai_seg_42_1080p.mp4,1,2586.43,1080p
ai_seg_42_360p.mp4,1,222.18,360p
ai_seg_42_360p.mp4,1,394.25,360p
ai_seg_42_480p.mp4,1,355.32,480p
ai_seg_42_480p.mp4,1,672.78,480p
ai_seg_42_720p.mp4,1,682.48,720p
ai_seg_42_720p.mp4,1,1465.36,720p
ai_seg_43_1080p.mp4,0,1468.42,1080p
ai_seg_43_1080p.mp4,0,3529.65,1080p
ai_seg_43_360p.mp4,0,277.9,360p
ai_seg_43_360p.mp4,0,461.49,360p
ai_seg_43_480p.mp4,0,446.77,480p
ai_seg_43_480p.mp4,0,747.16,480p
ai_seg_43_720p.mp4,0,801.37,720p
ai_seg_43_720p.mp4,0,2015.97,720p
ai_seg_43_1080p.mp4,1,1743.97,1080p
ai_seg_43_1080p.mp4,1,3707.94,1080p
ai_seg_43_360p.mp4,1,333.64,360p
ai_seg_43_360p.mp4,1,678.51,360p
ai_seg_43_480p.mp4,1,532.86,480p
ai_seg_43_480p.mp4,1,1088.94,480p
ai_seg_43_720p.mp4,1,922.59,720p
ai_seg_43_720p.mp4,1,2027.14,720p
ai_seg_44_1080p.mp4,0,1320.22,1080p
ai_seg_44_1080p.mp4,0,3161.48,1080p
ai_seg_44_360p.mp4,0,291.24,360p
ai_seg_44_360p.mp4,0,577.88,360p
ai_seg_44_480p.mp4,0,457.83,480p
ai_seg_44_480p.mp4,0,893.96,480p
ai_seg_44_720p.mp4,0,763.64,720p
ai_seg_44_720p.mp4,0,1851.6,720p
ai_seg_44_1080p.mp4,1,1144.94,1080p
ai_seg_44_1080p.mp4,1,2883.19,1080p
ai_seg_44_360p.mp4,1,227.94,360p
ai_seg_44_360p.mp4,1,487.18,360p
ai_seg_44_480p.mp4,1,351.14,480p
ai_seg_44_480p.mp4,1,797.25,480p
ai_seg_44_720p.mp4,1,644.86,720p
ai_seg_44_720p.mp4,1,1522.84,720p
ai_seg_45_1080p.mp4,0,1279.1,1080p
ai_seg_45_1080p.mp4,0,3015.46,1080p
ai_seg_45_360p.mp4,0,232.31,360p
ai_seg_45_360p.mp4,0,521.91,360p
ai_seg_45_480p.mp4,0,384.3,480p
ai_seg_45_480p.mp4,0,916.5,480p
ai_seg_45_720p.mp4,0,667.22,720p
ai_seg_45_720p.mp4,0,1667.86,720p
ai_seg_45_1080p.mp4,1,999.9,1080p
ai_seg_45_1080p.mp4,1,2082.9,1080p
ai_seg_45_360p.mp4,1,203.28,360p
ai_seg_45_360p.mp4,1,444.05,360p
ai_seg_45_480p.mp4,1,306.62,480p
ai_seg_45_480p.mp4,1,691.16,480p
ai_seg_45_720p.mp4,1,556.3,720p
ai_seg_45_720p.mp4,1,1173.66,720p
ai_seg_46_1080p.mp4,0,1292.91,1080p
ai_seg_46_1080p.mp4,0,2223.05,1080p
ai_seg_46_360p.mp4,0,280.92,360p
ai_seg_46_360p.mp4,0,522.62,360p
ai_seg_46_480p.mp4,0,430.92,480p
ai_seg_46_480p.mp4,0,752.3,480p
ai_seg_46_720p.mp4,0,722.21,720p
ai_seg_46_720p.mp4,0,1296.78,720p
ai_seg_46_1080p.mp4,1,1684.29,1080p
ai_seg_46_1080p.mp4,1,2940.14,1080p
ai_seg_46_360p.mp4,1,314.88,360p
ai_seg_46_360p.mp4,1,598.42,360p
ai_seg_46_480p.mp4,1,493.89,480p
ai_seg_46_480p.mp4,1,972.65,480p
ai_seg_46_720p.mp4,1,873.81,720p
ai_seg_46_720p.mp4,1,1629.69,720p
ai_seg_47_1080p.mp4,0,1394.39,1080p
ai_seg_47_1080p.mp4,0,2841.22,1080p
ai_seg_47_360p.mp4,0,269.66,360p
ai_seg_47_360p.mp4,0,489.65,360p
ai_seg_47_480p.mp4,0,414.6,480p
ai_seg_47_480p.mp4,0,760.64,480p
ai_seg_47_720p.mp4,0,728.39,720p
ai_seg_47_720p.mp4,0,1607.51,720p
ai_seg_47_1080p.mp4,1,1575.57,1080p
ai_seg_47_1080p.mp4,1,3386.1,1080p
ai_seg_47_360p.mp4,1,288.96,360p
ai_seg_47_360p.mp4,1,566.71,360p
ai_seg_47_480p.mp4,1,474.27,480p
ai_seg_47_480p.mp4,1,936.8,480p
ai_seg_47_720p.mp4,1,826.12,720p
ai_seg_47_720p.mp4,1,1798.12,720p
ai_seg_48_1080p.mp4,0,1656.24,1080p
ai_seg_48_1080p.mp4,0,3081.77,1080p
ai_seg_48_360p.mp4,0,334.2,360p
ai_seg_48_360p.mp4,0,602.68,360p
ai_seg_48_480p.mp4,0,521.48,480p
ai_seg_48_480p.mp4,0,1006.03,480p
ai_seg_48_720p.mp4,0,890.43,720p
ai_seg_48_720p.mp4,0,1719.86,720p
ai_seg_48_1080p.mp4,1,1167.38,1080p
ai_seg_48_1080p.mp4,1,2063.74,1080p
ai_seg_48_360p.mp4,1,244.34,360p
ai_seg_48_360p.mp4,1,435.7,360p
ai_seg_48_480p.mp4,1,365.21,480p
ai_seg_48_480p.mp4,1,658.43,480p
ai_seg_48_720p.mp4,1,634.99,720p
ai_seg_48_720p.mp4,1,1157.41,720p
ai_seg_49_1080p.mp4,0,846.53,1080p
ai_seg_49_1080p.mp4,0,1489.79,1080p
ai_seg_49_360p.mp4,0,164.87,360p
ai_seg_49_360p.mp4,0,314.39,360p
ai_seg_49_480p.mp4,0,257.81,480p
ai_seg_49_480p.mp4,0,470.06,480p
ai_seg_49_720p.mp4,0,471.69,720p
ai_seg_49_720p.mp4,0,843.72,720p
ai_seg_49_1080p.mp4,1,782.94,1080p
ai_seg_49_1080p.mp4,1,1420.11,1080p
ai_seg_49_360p.mp4,1,148.02,360p
ai_seg_49_360p.mp4,1,261.2,360p
ai_seg_49_480p.mp4,1,228.54,480p
ai_seg_49_480p.mp4,1,405.3,480p
ai_seg_49_720p.mp4,1,419.28,720p
ai_seg_49_720p.mp4,1,748.7,720p
ai_seg_50_1080p.mp4,0,570.69,1080p
ai_seg_50_1080p.mp4,0,1100.7,1080p
ai_seg_50_360p.mp4,0,114.86,360p
ai_seg_50_360p.mp4,0,223.66,360p
ai_seg_50_480p.mp4,0,176.66,480p
ai_seg_50_480p.mp4,0,339.05,480p
ai_seg_50_720p.mp4,0,314.65,720p
ai_seg_50_720p.mp4,0,615.39,720p
ai_seg_50_1080p.mp4,1,876.21,1080p
ai_seg_50_1080p.mp4,1,1512.82,1080p
ai_seg_50_360p.mp4,1,173.05,360p
ai_seg_50_360p.mp4,1,301.09,360p
ai_seg_50_480p.mp4,1,261.52,480p
ai_seg_50_480p.mp4,1,431.84,480p
ai_seg_50_720p.mp4,1,481.85,720p
ai_seg_50_720p.mp4,1,857.08,720p
ai_seg_51_1080p.mp4,0,1543.3,1080p
ai_seg_51_1080p.mp4,0,2923.82,1080p
ai_seg_51_360p.mp4,0,344.61,360p
ai_seg_51_360p.mp4,0,645.54,360p
ai_seg_51_480p.mp4,0,508.28,480p
ai_seg_51_480p.mp4,0,1029.7,480p
ai_seg_51_720p.mp4,0,860.04,720p
ai_seg_51_720p.mp4,0,1684.15,720p
ai_seg_51_1080p.mp4,1,1505.64,1080p
ai_seg_51_1080p.mp4,1,2721.88,1080p
ai_seg_51_360p.mp4,1,301.38,360p
ai_seg_51_360p.mp4,1,528.97,360p
ai_seg_51_480p.mp4,1,460.56,480p
ai_seg_51_480p.mp4,1,877.56,480p
ai_seg_51_720p.mp4,1,818.27,720p
ai_seg_51_720p.mp4,1,1493.67,720p
ai_seg_52_1080p.mp4,0,1762.52,1080p
ai_seg_52_1080p.mp4,0,3115.14,1080p
ai_seg_52_360p.mp4,0,373.25,360p
ai_seg_52_360p.mp4,0,662.68,360p
ai_seg_52_480p.mp4,0,574.55,480p
ai_seg_52_480p.mp4,0,1038.62,480p
ai_seg_52_720p.mp4,0,975.7,720p
ai_seg_52_720p.mp4,0,1779.47,720p
ai_seg_52_1080p.mp4,1,1871.73,1080p
ai_seg_52_1080p.mp4,1,3374.41,1080p
ai_seg_52_360p.mp4,1,378.55,360p
ai_seg_52_360p.mp4,1,582.18,360p
ai_seg_52_480p.mp4,1,569.62,480p
ai_seg_52_480p.mp4,1,1057.2,480p
ai_seg_52_720p.mp4,1,978.0,720p
ai_seg_52_720p.mp4,1,1786.25,720p
ai_seg_53_1080p.mp4,0,1215.82,1080p
ai_seg_53_1080p.mp4,0,2686.9,1080p
ai_seg_53_360p.mp4,0,235.05,360p
ai_seg_53_360p.mp4,0,540.1,360p
ai_seg_53_480p.mp4,0,377.27,480p
ai_seg_53_480p.mp4,0,851.74,480p
ai_seg_53_720p.mp4,0,659.61,720p
ai_seg_53_720p.mp4,0,1544.38,720p
ai_seg_53_1080p.mp4,1,1511.54,1080p
ai_seg_53_1080p.mp4,1,2752.4,1080p
ai_seg_53_360p.mp4,1,269.44,360p
ai_seg_53_360p.mp4,1,514.52,360p
ai_seg_53_480p.mp4,1,397.01,480p
ai_seg_53_480p.mp4,1,695.64,480p
ai_seg_53_720p.mp4,1,823.81,720p
ai_seg_53_720p.mp4,1,1428.9,720p
ai_seg_54_1080p.mp4,0,1091.38,1080p
ai_seg_54_1080p.mp4,0,1837.75,1080p
ai_seg_54_360p.mp4,0,200.26,360p
ai_seg_54_360p.mp4,0,373.86,360p
ai_seg_54_480p.mp4,0,309.86,480p
ai_seg_54_480p.mp4,0,559.25,480p
ai_seg_54_720p.mp4,0,581.19,720p
ai_seg_54_720p.mp4,0,992.62,720p
ai_seg_54_1080p.mp4,1,931.14,1080p
ai_seg_54_1080p.mp4,1,1474.77,1080p
ai_seg_54_360p.mp4,1,172.6,360p
ai_seg_54_360p.mp4,1,300.74,360p
ai_seg_54_480p.mp4,1,270.06,480p
ai_seg_54_480p.mp4,1,459.58,480p
ai_seg_54_720p.mp4,1,523.57,720p
ai_seg_54_720p.mp4,1,828.54,720p
ai_seg_55_1080p.mp4,0,889.18,1080p
ai_seg_55_1080p.mp4,0,1625.92,1080p
ai_seg_55_360p.mp4,0,179.5,360p
ai_seg_55_360p.mp4,0,359.71,360p
ai_seg_55_480p.mp4,0,281.07,480p
ai_seg_55_480p.mp4,0,541.18,480p
ai_seg_55_720p.mp4,0,497.02,720p
ai_seg_55_720p.mp4,0,939.99,720p
ai_seg_55_1080p.mp4,1,1402.04,1080p
ai_seg_55_1080p.mp4,1,2446.45,1080p
ai_seg_55_360p.mp4,1,291.92,360p
ai_seg_55_360p.mp4,1,397.83,360p
ai_seg_55_480p.mp4,1,451.36,480p
ai_seg_55_480p.mp4,1,659.46,480p
ai_seg_55_720p.mp4,1,786.54,720p
ai_seg_55_720p.mp4,1,1394.83,720p
ai_seg_56_1080p.mp4,0,1548.04,1080p
ai_seg_56_1080p.mp4,0,2852.57,1080p
ai_seg_56_360p.mp4,0,315.46,360p
ai_seg_56_360p.mp4,0,555.45,360p
ai_seg_56_480p.mp4,0,487.75,480p
ai_seg_56_480p.mp4,0,928.62,480p
ai_seg_56_720p.mp4,0,827.0,720p
ai_seg_56_720p.mp4,0,1623.31,720p
ai_seg_56_1080p.mp4,1,1727.23,1080p
ai_seg_56_1080p.mp4,1,2818.51,1080p
ai_seg_56_360p.mp4,1,328.42,360p
ai_seg_56_360p.mp4,1,502.48,360p
ai_seg_56_480p.mp4,1,504.18,480p
ai_seg_56_480p.mp4,1,884.89,480p
ai_seg_56_720p.mp4,1,912.94,720p
ai_seg_56_720p.mp4,1,1544.01,720p
ai_seg_57_1080p.mp4,0,1170.47,1080p
ai_seg_57_1080p.mp4,0,2121.58,1080p
ai_seg_57_360p.mp4,0,206.98,360p
ai_seg_57_360p.mp4,0,395.95,360p
ai_seg_57_480p.mp4,0,323.92,480p
ai_seg_57_480p.mp4,0,615.08,480p
ai_seg_57_720p.mp4,0,605.62,720p
ai_seg_57_720p.mp4,0,1188.02,720p
ai_seg_57_1080p.mp4,1,1452.99,1080p
ai_seg_57_1080p.mp4,1,2544.31,1080p
ai_seg_57_360p.mp4,1,257.08,360p
ai_seg_57_360p.mp4,1,490.58,360p
ai_seg_57_480p.mp4,1,411.08,480p
ai_seg_57_480p.mp4,1,740.66,480p
ai_seg_57_720p.mp4,1,729.41,720p
ai_seg_57_720p.mp4,1,1331.58,720p
ai_seg_58_1080p.mp4,0,1532.46,1080p
ai_seg_58_1080p.mp4,0,2669.18,1080p
ai_seg_58_360p.mp4,0,280.6,360p
ai_seg_58_360p.mp4,0,486.8,360p
ai_seg_58_480p.mp4,0,434.14,480p
ai_seg_58_480p.mp4,0,743.3,480p
ai_seg_58_720p.mp4,0,777.51,720p
ai_seg_58_720p.mp4,0,1306.91,720p
ai_seg_58_1080p.mp4,1,785.3,1080p
ai_seg_58_1080p.mp4,1,1254.05,1080p
ai_seg_58_360p.mp4,1,168.22,360p
ai_seg_58_360p.mp4,1,283.82,360p
ai_seg_58_480p.mp4,1,252.03,480p
ai_seg_58_480p.mp4,1,407.64,480p
ai_seg_58_720p.mp4,1,441.73,720p
ai_seg_58_720p.mp4,1,674.09,720p
ai_seg_59_1080p.mp4,0,603.78,1080p
ai_seg_59_1080p.mp4,0,1081.16,1080p
ai_seg_59_360p.mp4,0,122.18,360p
ai_seg_59_360p.mp4,0,221.75,360p
ai_seg_59_480p.mp4,0,178.42,480p
ai_seg_59_480p.mp4,0,319.68,480p
ai_seg_59_720p.mp4,0,340.25,720p
ai_seg_59_720p.mp4,0,593.06,720p
ai_seg_59_1080p.mp4,1,503.57,1080p
ai_seg_59_1080p.mp4,1,884.68,1080p
ai_seg_59_360p.mp4,1,90.54,360p
ai_seg_59_360p.mp4,1,144.55,360p
ai_seg_59_480p.mp4,1,135.78,480p
ai_seg_59_480p.mp4,1,237.18,480p
ai_seg_59_720p.mp4,1,277.38,720p
ai_seg_59_720p.mp4,1,474.68,720p
ai_seg_60_1080p.mp4,0,493.48,1080p
ai_seg_60_1080p.mp4,0,872.78,1080p
ai_seg_60_360p.mp4,0,102.13,360p
ai_seg_60_360p.mp4,0,174.22,360p
ai_seg_60_480p.mp4,0,151.72,480p
ai_seg_60_480p.mp4,0,270.73,480p
ai_seg_60_720p.mp4,0,283.01,720p
ai_seg_60_720p.mp4,0,491.67,720p
ai_seg_60_1080p.mp4,1,742.43,1080p
ai_seg_60_1080p.mp4,1,1254.39,1080p
ai_seg_60_360p.mp4,1,172.12,360p
ai_seg_60_360p.mp4,1,292.92,360p
ai_seg_60_480p.mp4,1,251.06,480p
ai_seg_60_480p.mp4,1,432.59,480p
ai_seg_60_720p.mp4,1,427.86,720p
ai_seg_60_720p.mp4,1,725.92,720p
ai_seg_61_1080p.mp4,0,249.73,1080p
ai_seg_61_1080p.mp4,0,352.18,1080p
ai_seg_61_360p.mp4,0,64.58,360p
ai_seg_61_360p.mp4,0,80.48,360p
ai_seg_61_480p.mp4,0,89.94,480p
ai_seg_61_480p.mp4,0,124.47,480p
ai_seg_61_720p.mp4,0,145.02,720p
ai_seg_61_720p.mp4,0,205.73,720p
ai_seg_61_1080p.mp4,1,205.01,1080p
ai_seg_61_1080p.mp4,1,223.1,1080p
ai_seg_61_360p.mp4,1,49.96,360p
ai_seg_61_360p.mp4,1,50.16,360p
ai_seg_61_480p.mp4,1,69.94,480p
ai_seg_61_480p.mp4,1,73.88,480p
ai_seg_61_720p.mp4,1,116.34,720p
ai_seg_61_720p.mp4,1,128.9,720p
ai_seg_62_1080p.mp4,0,385.32,1080p
ai_seg_62_1080p.mp4,0,642.18,1080p
ai_seg_62_360p.mp4,0,110.42,360p
ai_seg_62_360p.mp4,0,170.22,360p
ai_seg_62_480p.mp4,0,151.48,480p
ai_seg_62_480p.mp4,0,242.68,480p
ai_seg_62_720p.mp4,0,246.42,720p
ai_seg_62_720p.mp4,0,405.33,720p
ai_seg_62_1080p.mp4,1,189.46,1080p
ai_seg_62_1080p.mp4,1,259.62,1080p
ai_seg_62_360p.mp4,1,48.87,360p
ai_seg_62_360p.mp4,1,57.72,360p
ai_seg_62_480p.mp4,1,68.69,480p
ai_seg_62_480p.mp4,1,85.58,480p
ai_seg_62_720p.mp4,1,113.46,720p
ai_seg_62_720p.mp4,1,147.05,720p
ai_seg_63_1080p.mp4,0,241.67,1080p
ai_seg_63_1080p.mp4,0,315.17,1080p
ai_seg_63_360p.mp4,0,70.61,360p
ai_seg_63_360p.mp4,0,76.43,360p
ai_seg_63_480p.mp4,0,100.0,480p
ai_seg_63_480p.mp4,0,112.34,480p
ai_seg_63_720p.mp4,0,157.5,720p
ai_seg_63_720p.mp4,0,203.7,720p
ai_seg_63_1080p.mp4,1,181.2,1080p
ai_seg_63_1080p.mp4,1,172.64,1080p
ai_seg_63_360p.mp4,1,50.54,360p
ai_seg_63_360p.mp4,1,47.47,360p
ai_seg_63_480p.mp4,1,73.34,480p
ai_seg_63_480p.mp4,1,69.38,480p
ai_seg_63_720p.mp4,1,116.17,720p
ai_seg_63_720p.mp4,1,108.81,720p
ai_seg_64_1080p.mp4,0,239.75,1080p
ai_seg_64_1080p.mp4,0,313.02,1080p
ai_seg_64_360p.mp4,0,70.66,360p
ai_seg_64_360p.mp4,0,76.21,360p
ai_seg_64_480p.mp4,0,99.42,480p
ai_seg_64_480p.mp4,0,113.78,480p
ai_seg_64_720p.mp4,0,159.43,720p
ai_seg_64_720p.mp4,0,202.54,720p
ai_seg_64_1080p.mp4,1,170.71,1080p
ai_seg_64_1080p.mp4,1,169.3,1080p
ai_seg_64_360p.mp4,1,47.28,360p
ai_seg_64_360p.mp4,1,47.55,360p
ai_seg_64_480p.mp4,1,67.7,480p
ai_seg_64_480p.mp4,1,69.78,480p
ai_seg_64_720p.mp4,1,107.68,720p
ai_seg_64_720p.mp4,1,107.94,720p
ai_seg_65_1080p.mp4,0,238.6,1080p
ai_seg_65_1080p.mp4,0,314.62,1080p
ai_seg_65_360p.mp4,0,71.01,360p
ai_seg_65_360p.mp4,0,75.9,360p
ai_seg_65_480p.mp4,0,99.36,480p
ai_seg_65_480p.mp4,0,113.06,480p
ai_seg_65_720p.mp4,0,157.11,720p
ai_seg_65_720p.mp4,0,201.2,720p
ai_seg_65_1080p.mp4,1,156.91,1080p
ai_seg_65_1080p.mp4,1,168.64,1080p
ai_seg_65_360p.mp4,1,42.48,360p
ai_seg_65_360p.mp4,1,48.18,360p
ai_seg_65_480p.mp4,1,60.83,480p
ai_seg_65_480p.mp4,1,68.61,480p
ai_seg_65_720p.mp4,1,98.54,720p
ai_seg_65_720p.mp4,1,107.35,720p
ai_seg_66_1080p.mp4,0,68.38,1080p
ai_seg_66_1080p.mp4,0,91.03,1080p
ai_seg_66_360p.mp4,0,20.36,360p
ai_seg_66_360p.mp4,0,20.32,360p
ai_seg_66_480p.mp4,0,28.48,480p
ai_seg_66_480p.mp4,0,32.18,480p
ai_seg_66_720p.mp4,0,44.1,720p
ai_seg_66_720p.mp4,0,60.14,720p
ai_seg_66_1080p.mp4,1,68.38,1080p
ai_seg_66_1080p.mp4,1,91.03,1080p
ai_seg_66_360p.mp4,1,20.36,360p
ai_seg_66_360p.mp4,1,20.32,360p
ai_seg_66_480p.mp4,1,28.48,480p
ai_seg_66_480p.mp4,1,32.18,480p
ai_seg_66_720p.mp4,1,44.1,720p
ai_seg_66_720p.mp4,1,60.14,720p
